Category,Object_Name,Vertex_Count
Quadruped,m91_rm,5000
Quadruped,m92_rm,5000
Quadruped,m93_rm,5000
Quadruped,m94_rm,5000
Quadruped,m95_rm,5000
Quadruped,m96_rm,5000
Quadruped,m97_rm,5000
Quadruped,m98_rm,5000
Quadruped,m99_rm,5000
RectangleTable,D00134_rm,5000
RectangleTable,D00187_rm,5000
RectangleTable,D00188_rm,5000
RectangleTable,D00230_rm,5000
RectangleTable,D00243_rm,5000
RectangleTable,D00295_rm,5000
RectangleTable,D00302_rm,5000
RectangleTable,D00317_rm,5000
RectangleTable,D00418_rm,5755
RectangleTable,D00421_rm,5000
RectangleTable,D00505_rm,5000
RectangleTable,D00523_rm,4969
RectangleTable,D00530_rm,5000
RectangleTable,D00571_rm,5000
RectangleTable,D00603_rm,5000
RectangleTable,D00678_rm,5000
RectangleTable,D00714_rm,5000
RectangleTable,D00766_rm,5000
RectangleTable,D00944_rm,5000
RectangleTable,D00954_rm,5000
RectangleTable,m763_rm,5000
RectangleTable,m764_rm,5000
RectangleTable,m765_rm,5000
RectangleTable,m870_rm,5000
RectangleTable,m871_rm,4899
RectangleTable,m872_rm,5000
RectangleTable,m873_rm,5000
RectangleTable,m874_rm,5000
RectangleTable,m875_rm,5000
RectangleTable,m876_rm,5000
RectangleTable,m877_rm,5000
RectangleTable,m878_rm,5000
RectangleTable,m879_rm,5000
RectangleTable,m881_rm,5000
RectangleTable,m882_rm,5000
RectangleTable,m883_rm,5000
RectangleTable,m886_rm,5000
RectangleTable,m887_rm,5000
RectangleTable,m888_rm,4991
RectangleTable,m889_rm,5000
RectangleTable,m890_rm,5000
RectangleTable,m891_rm,5000
RectangleTable,m892_rm,5000
RectangleTable,m893_rm,5000
RectangleTable,m894_rm,5000
RectangleTable,m895_rm,5000
RectangleTable,m896_rm,5000
RectangleTable,m897_rm,5000
RectangleTable,m898_rm,5000
RectangleTable,m901_rm,5000
RectangleTable,m902_rm,5000
RectangleTable,m904_rm,5000
RectangleTable,m905_rm,5000
RectangleTable,m906_rm,5000
RectangleTable,m907_rm,5000
RectangleTable,m908_rm,5000
RectangleTable,m910_rm,4012
RectangleTable,m912_rm,5000
RectangleTable,m913_rm,5000
RectangleTable,m914_rm,5000
RectangleTable,m915_rm,5000
RectangleTable,m917_rm,5000
RectangleTable,m919_rm,5000
RectangleTable,m920_rm,5000
Rocket,D00015_rm,5000
Rocket,D00343_rm,5000
Rocket,D00346_rm,5000
Rocket,D00354_rm,5000
Rocket,D00426_rm,5000
Rocket,D00428_rm,5000
Rocket,D00433_rm,5000
Rocket,D00437_rm,3148
Rocket,D00472_rm,5000
Rocket,D00485_rm,5000
Rocket,D00528_rm,5000
Rocket,D00564_rm,5000
Rocket,D00585_rm,5000
Rocket,D00614_rm,5000
Rocket,D00697_rm,5000
Rocket,D00719_rm,5000
Rocket,D00764_rm,5000
Rocket,D00851_rm,5000
Rocket,D00942_rm,5000
Rocket,D00975_rm,5000
RoundTable,D00083_rm,5000
RoundTable,D00094_rm,5000
RoundTable,D00107_rm,5000
RoundTable,D00194_rm,5000
RoundTable,D00344_rm,5000
RoundTable,D00401_rm,5000
RoundTable,D00407_rm,5000
RoundTable,D00492_rm,5000
RoundTable,D00501_rm,5000
RoundTable,D00503_rm,5000
RoundTable,D00524_rm,5000
RoundTable,D00581_rm,5000
RoundTable,D00646_rm,5000
RoundTable,D00649_rm,5000
RoundTable,D00702_rm,5000
RoundTable,D00756_rm,5000
RoundTable,D00827_rm,5000
RoundTable,D00866_rm,5000
RoundTable,D00909_rm,5000
RoundTable,D00948_rm,5000
RoundTable,m921_rm,5000
RoundTable,m922_rm,5000
RoundTable,m923_rm,5000
RoundTable,m924_rm,5000
RoundTable,m925_rm,5000
RoundTable,m926_rm,5000
RoundTable,m927_rm,5000
RoundTable,m928_rm,5000
RoundTable,m929_rm,5000
RoundTable,m930_rm,5000
RoundTable,m931_rm,5000
RoundTable,m932_rm,5000
RoundTable,m933_rm,5000
RoundTable,m934_rm,5000
RoundTable,m935_rm,4912
RoundTable,m937_rm,5000
RoundTable,m938_rm,5000
Shelf,D00057_rm,5000
Shelf,D00074_rm,5000
Shelf,D00129_rm,5000
Shelf,D00171_rm,5000
Shelf,D00198_rm,5000
Shelf,D00242_rm,5000
Shelf,D00337_rm,2858
Shelf,D00352_rm,5000
Shelf,D00468_rm,5000
Shelf,D00592_rm,5000
Shelf,D00631_rm,5000
Shelf,D00691_rm,5901
Shelf,D00725_rm,5000
Shelf,D00772_rm,5000
Shelf,D00781_rm,5000
Shelf,D00818_rm,5000
Shelf,D00881_rm,593
Shelf,D00887_rm,5000
Shelf,D00917_rm,5000
Shelf,D00956_rm,5000
Shelf,m844_rm,5000
Shelf,m845_rm,5000
Shelf,m846_rm,5000
Shelf,m847_rm,5000
Shelf,m849_rm,5000
Shelf,m850_rm,5000
Shelf,m851_rm,5000
Shelf,m852_rm,5000
Shelf,m853_rm,5000
Shelf,m854_rm,5000
Shelf,m855_rm,5000
Shelf,m856_rm,5000
Shelf,m857_rm,5000
Shelf,m858_rm,5000
Shelf,m859_rm,5000
Shelf,m860_rm,5000
Shelf,m861_rm,5000
Shelf,m862_rm,5000
Shelf,m863_rm,5000
Shelf,m864_rm,5000
Shelf,m865_rm,5000
Shelf,m866_rm,5000
Shelf,m868_rm,5000
Ship,D00027_rm,6209
Ship,D00042_rm,5000
Ship,D00099_rm,5000
Ship,D00175_rm,5000
Ship,D00247_rm,5000
Ship,D00258_rm,5000
Ship,D00292_rm,6222
Ship,D00429_rm,5000
Ship,D00467_rm,5000
Ship,D00539_rm,5000
Ship,D00543_rm,5000
Ship,D00647_rm,5000
Ship,D00771_rm,6839
Ship,D00791_rm,6202
Ship,D00809_rm,5000
Ship,D00837_rm,5000
Ship,D00896_rm,5000
Ship,D00907_rm,5000
Ship,D00935_rm,5000
Ship,D00949_rm,5000
Ship,m1427_rm,5000
Ship,m1428_rm,5000
Ship,m1429_rm,5000
Ship,m1430_rm,5000
Ship,m1431_rm,5000
Ship,m1432_rm,5000
Ship,m1433_rm,5000
Ship,m1434_rm,5000
Ship,m1435_rm,6199
Ship,m1436_rm,5000
Ship,m1437_rm,5000
Ship,m1438_rm,5000
Ship,m1439_rm,5000
Ship,m1440_rm,5000
Ship,m1441_rm,5000
Ship,m1442_rm,5000
Ship,m1444_rm,5000
Ship,m1446_rm,5000
Ship,m1447_rm,5000
Ship,m1448_rm,5000
Ship,m1449_rm,5000
Ship,m1450_rm,5000
Ship,m1451_rm,5000
Ship,m1452_rm,5000
Ship,m1453_rm,5000
Ship,m1454_rm,5000
Ship,m1455_rm,5000
Ship,m1456_rm,5000
Ship,m1457_rm,5000
Ship,m1458_rm,5000
Ship,m1459_rm,5000
Ship,m1460_rm,5000
Ship,m1461_rm,5000
Ship,m1462_rm,5000
Ship,m1463_rm,5000
Ship,m1464_rm,5000
Ship,m1465_rm,5000
Ship,m1466_rm,5000
Ship,m1467_rm,5000
Ship,m1468_rm,5000
Ship,m1469_rm,5000
Ship,m1470_rm,5000
Ship,m1471_rm,5000
Sign,m1670_rm,5000
Sign,m1671_rm,5000
Sign,m1672_rm,5000
Sign,m1673_rm,5000
Sign,m1674_rm,5000
Sign,m1675_rm,5000
Sign,m1676_rm,5000
Sign,m1678_rm,5000
Sign,m1679_rm,5000
Sign,m1680_rm,5000
Sign,m1681_rm,5000
Sign,m1682_rm,5000
Sign,m1683_rm,5000
Sign,m1684_rm,5000
Sign,m1685_rm,5000
Skyscraper,D00006_rm,38452
Skyscraper,D00058_rm,72872
Skyscraper,D00059_rm,5000
Skyscraper,D00105_rm,5000
Skyscraper,D00125_rm,5000
Skyscraper,D00126_rm,17697
Skyscraper,D00130_rm,1782
Skyscraper,D00259_rm,45072
Skyscraper,D00300_rm,5000
Skyscraper,D00520_rm,45266
Skyscraper,D00532_rm,8336
Skyscraper,D00584_rm,8553
Skyscraper,D00589_rm,5000
Skyscraper,D00641_rm,5000
Skyscraper,D00664_rm,5000
Skyscraper,D00729_rm,24680
Skyscraper,D00822_rm,5000
Skyscraper,D00870_rm,29501
Skyscraper,D00872_rm,5000
Skyscraper,D00998_rm,5000
Spoon,D00014_rm,5000
Spoon,D00085_rm,5000
Spoon,D00144_rm,5000
Spoon,D00157_rm,5000
Spoon,D00196_rm,5000
Spoon,D00338_rm,5000
Spoon,D00422_rm,5000
Spoon,D00474_rm,5000
Spoon,D00497_rm,5000
Spoon,D00517_rm,5000
Spoon,D00562_rm,5000
Spoon,D00593_rm,5000
Spoon,D00661_rm,5000
Spoon,D00669_rm,5000
Spoon,D00674_rm,5000
Spoon,D00683_rm,5000
Spoon,D00790_rm,5000
Spoon,D00842_rm,5000
Spoon,D00927_rm,5000
Spoon,D00964_rm,5000
Starship,m1353_rm,5000
Starship,m1354_rm,5000
Starship,m1355_rm,5000
Starship,m1356_rm,5000
Starship,m1357_rm,5000
Starship,m1358_rm,5000
Starship,m1359_rm,5000
Starship,m1360_rm,4913
Starship,m1361_rm,5000
Starship,m1362_rm,5000
Starship,m1364_rm,5000
Starship,m1365_rm,5000
Starship,m1366_rm,5000
Starship,m1368_rm,5000
Starship,m1369_rm,5000
Starship,m1370_rm,5000
Starship,m1371_rm,5000
Starship,m1372_rm,5000
Starship,m1373_rm,5000
Starship,m1374_rm,5000
Starship,m1375_rm,5000
Starship,m1376_rm,5000
Starship,m1378_rm,5000
Starship,m1379_rm,5000
Starship,m1380_rm,5000
Starship,m1381_rm,5000
Starship,m1382_rm,5000
Starship,m1383_rm,5000
Starship,m1384_rm,5000
Starship,m1385_rm,5000
Starship,m1386_rm,5000
SubmachineGun,D00052_rm,5000
SubmachineGun,D00060_rm,5000
SubmachineGun,D00062_rm,5000
SubmachineGun,D00064_rm,9845
SubmachineGun,D00068_rm,5000
SubmachineGun,D00119_rm,5000
SubmachineGun,D00219_rm,5000
SubmachineGun,D00256_rm,5000
SubmachineGun,D00371_rm,5000
SubmachineGun,D00384_rm,5000
SubmachineGun,D00431_rm,5000
SubmachineGun,D00459_rm,5000
SubmachineGun,D00489_rm,5000
SubmachineGun,D00537_rm,5000
SubmachineGun,D00613_rm,3322
SubmachineGun,D00733_rm,5000
SubmachineGun,D00878_rm,5000
SubmachineGun,D00893_rm,5000
SubmachineGun,D00960_rm,5000
SubmachineGun,D00970_rm,5000
Sword,D00066_rm,5000
Sword,D00071_rm,5000
Sword,D00133_rm,5000
Sword,D00149_rm,5000
Sword,D00162_rm,5000
Sword,D00177_rm,5000
Sword,D00195_rm,5000
Sword,D00249_rm,5000
Sword,D00356_rm,5000
Sword,D00484_rm,5000
Sword,D00513_rm,5000
Sword,D00540_rm,5000
Sword,D00635_rm,5000
Sword,D00712_rm,5000
Sword,D00807_rm,5000
Sword,D00808_rm,5000
Sword,D00812_rm,5000
Sword,D00906_rm,5000
Sword,D00916_rm,5000
Sword,D00992_rm,5000
Sword,m687_rm,5000
Sword,m688_rm,5000
Sword,m689_rm,5000
Sword,m690_rm,5000
Sword,m691_rm,5000
Sword,m692_rm,5000
Sword,m693_rm,5000
Sword,m694_rm,4971
Sword,m695_rm,5000
Sword,m696_rm,5000
Sword,m697_rm,5000
Sword,m698_rm,5000
Sword,m699_rm,5000
Sword,m700_rm,5000
Sword,m701_rm,5000
Sword,m702_rm,5000
Sword,m703_rm,5000
Sword,m704_rm,5000
Sword,m705_rm,5000
Sword,m707_rm,5000
Sword,m709_rm,5000
Sword,m710_rm,5000
Sword,m711_rm,5000
Sword,m712_rm,5000
Sword,m713_rm,5000
Sword,m714_rm,5000
Sword,m715_rm,5000
Sword,m716_rm,5000
Sword,m717_rm,5000
Sword,m718_rm,5000
Sword,m719_rm,5000
Sword,m720_rm,5000
Sword,m721_rm,5000
Tool,D01003_rm,5000
Tool,D01012_rm,5000
Tool,D01040_rm,5000
Tool,D01044_rm,5000
Tool,D01069_rm,5000
Tool,D01084_rm,5000
Tool,D01086_rm,5000
Tool,D01111_rm,5000
Tool,D01113_rm,5000
Tool,D01127_rm,5000
Tool,D01131_rm,5000
Tool,D01140_rm,5000
Tool,D01142_rm,5000
Tool,D01148_rm,5000
Tool,D01152_rm,5000
Tool,D01154_rm,5000
Tool,D01156_rm,5000
Tool,D01159_rm,5000
Tool,D01165_rm,5000
Tool,D01176_rm,5000
Tool,m1099_rm,5000
Tool,m1100_rm,5000
Tool,m1101_rm,5000
Tool,m1102_rm,5000
Tool,m1103_rm,5000
Tool,m1104_rm,5000
Tool,m1105_rm,5000
Tool,m1106_rm,3966
Tool,m1107_rm,5000
Tool,m1108_rm,5000
Tool,m1109_rm,5000
Tool,m1110_rm,5000
Tool,m1111_rm,5000
Tool,m1112_rm,5000
Tool,m1113_rm,5000
Tool,m1114_rm,2944
Tool,m1115_rm,5000
Tool,m1116_rm,5000
Tool,m1117_rm,5000
Tool,m587_rm,5000
Tool,m588_rm,5000
Tool,m589_rm,5000
Tool,m590_rm,5000
Tool,m591_rm,5000
Train,D01008_rm,5000
Train,D01014_rm,6973
Train,D01016_rm,5522
Train,D01027_rm,6016
Train,D01031_rm,5000
Train,D01035_rm,5000
Train,D01047_rm,5000
Train,D01055_rm,5000
Train,D01059_rm,5000
Train,D01061_rm,4710
Train,D01064_rm,5000
Train,D01089_rm,5000
Train,D01094_rm,5000
Train,D01095_rm,5000
Train,D01134_rm,5000
Train,D01137_rm,5000
Train,D01147_rm,5000
Train,D01149_rm,5909
Train,D01163_rm,5000
Train,D01180_rm,5084
Train,m1578_rm,5000
Train,m1580_rm,5000
Train,m1581_rm,5000
Train,m1582_rm,5000
Train,m1583_rm,5000
Train,m1584_rm,5000
Train,m1585_rm,5000
Train,m1586_rm,5000
Train,m1587_rm,5000
Train,m1588_rm,5000
Tree,D00096_rm,39227
Tree,D00200_rm,18729
Tree,D00221_rm,36186
Tree,D00223_rm,43199
Tree,D00367_rm,5000
Tree,D00385_rm,11892
Tree,D00393_rm,11546
Tree,D00439_rm,28625
Tree,D00456_rm,5000
Tree,D00479_rm,15008
Tree,D00533_rm,30643
Tree,D00573_rm,15896
Tree,D00612_rm,11095
Tree,D00727_rm,24333
Tree,D00765_rm,21390
Tree,D00777_rm,20095
Tree,D00810_rm,7911
Tree,D00834_rm,44293
Tree,D00911_rm,15495
Tree,D00996_rm,18887
Tree,m1050_rm,5319
Tree,m1062_rm,5000
Tree,m1063_rm,5000
Tree,m1064_rm,5000
Tree,m1065_rm,6030
Tree,m1066_rm,5000
Tree,m1067_rm,5000
Tree,m1068_rm,5000
Tree,m1069_rm,18024
Tree,m1070_rm,5000
Tree,m1071_rm,5000
Tree,m1072_rm,5000
Tree,m1075_rm,5000
Tree,m1077_rm,5000
Tree,m1078_rm,5000
Tree,m1079_rm,5000
Tree,m1082_rm,5000
Tree,m1086_rm,5385
Tree,m1089_rm,5000
Tree,m1090_rm,5000
Tree,m1091_rm,5000
Tree,m1092_rm,5000
Tree,m1093_rm,5000
Tree,m1095_rm,5000
Tree,m1096_rm,5000
Tree,m1097_rm,5000
Tree,m1098_rm,5792
Truck,D00002_rm,5000
Truck,D00003_rm,5000
Truck,D00010_rm,5000
Truck,D00029_rm,5613
Truck,D00047_rm,4994
Truck,D00056_rm,5000
Truck,D00112_rm,5000
Truck,D00158_rm,5000
Truck,D00241_rm,5000
Truck,D00287_rm,5000
Truck,D00303_rm,5000
Truck,D00331_rm,5000
Truck,D00406_rm,5000
Truck,D00424_rm,5000
Truck,D00518_rm,5000
Truck,D00804_rm,5000
Truck,D00835_rm,5727
Truck,D00926_rm,5000
Truck,D00947_rm,5000
Truck,D00987_rm,6674
Truck,m1570_rm,5000
Truck,m1571_rm,5000
Truck,m1572_rm,5000
Truck,m1573_rm,5000
Truck,m1574_rm,5000
Truck,m1575_rm,5000
Truck,m1576_rm,5000
TruckNonContainer,D00055_rm,5000
TruckNonContainer,D00143_rm,5000
TruckNonContainer,D00148_rm,5000
TruckNonContainer,D00215_rm,5000
TruckNonContainer,D00252_rm,5000
TruckNonContainer,D00266_rm,5000
TruckNonContainer,D00267_rm,5000
TruckNonContainer,D00275_rm,5000
TruckNonContainer,D00283_rm,5000
TruckNonContainer,D00353_rm,5000
TruckNonContainer,D00553_rm,5000
TruckNonContainer,D00572_rm,5000
TruckNonContainer,D00608_rm,5000
TruckNonContainer,D00619_rm,5000
TruckNonContainer,D00699_rm,5000
TruckNonContainer,D00731_rm,5000
TruckNonContainer,D00737_rm,5000
TruckNonContainer,D00783_rm,5000
TruckNonContainer,D00879_rm,5000
TruckNonContainer,D00943_rm,5000
Vase,m527_rm,5000
Vase,m528_rm,5000
Vase,m529_rm,5000
Vase,m531_rm,5000
Vase,m532_rm,5000
Vase,m533_rm,5000
Vase,m534_rm,5000
Vase,m535_rm,5000
Vase,m536_rm,5000
Vase,m537_rm,5000
Vase,m538_rm,5000
Vase,m539_rm,5000
Vase,m540_rm,5000
Vase,m541_rm,5000
Vase,m542_rm,5000
Vase,m543_rm,5000
Vase,m544_rm,5000
Vase,m545_rm,5000
Violin,D00108_rm,5000
Violin,D00216_rm,5000
Violin,D00250_rm,5000
Violin,D00324_rm,5000
Violin,D00340_rm,5000
Violin,D00349_rm,5000
Violin,D00358_rm,5000
Violin,D00376_rm,5000
Violin,D00506_rm,5000
Violin,D00570_rm,5000
Violin,D00598_rm,5000
Violin,D00602_rm,5000
Violin,D00620_rm,5000
Violin,D00675_rm,5000
Violin,D00701_rm,5000
Violin,D00704_rm,5000
Violin,D00743_rm,5000
Violin,D00891_rm,5000
Violin,D00898_rm,5000
Violin,D00993_rm,5000
Wheel,m733_rm,5000
Wheel,m734_rm,5000
Wheel,m735_rm,5000
Wheel,m736_rm,4919
Wheel,m737_rm,5000
Wheel,m738_rm,5000
Wheel,m739_rm,14062
Wheel,m740_rm,5000
Wheel,m741_rm,5000
Wheel,m742_rm,5000
Wheel,m743_rm,5000
Wheel,m744_rm,5000
Wheel,m745_rm,5000
Wheel,m746_rm,5000
Wheel,m747_rm,5000
Wheel,m748_rm,5000
Wheel,m749_rm,5000
WheelChair,D00004_rm,5000
WheelChair,D00070_rm,5000
WheelChair,D00088_rm,5000
WheelChair,D00183_rm,5000
WheelChair,D00203_rm,5000
WheelChair,D00274_rm,5000
WheelChair,D00290_rm,5000
WheelChair,D00365_rm,5000
WheelChair,D00394_rm,5000
WheelChair,D00449_rm,5000
WheelChair,D00453_rm,5000
WheelChair,D00499_rm,5000
WheelChair,D00526_rm,5000
WheelChair,D00604_rm,5000
WheelChair,D00628_rm,5000
WheelChair,D00687_rm,5000
WheelChair,D00720_rm,5351
WheelChair,D00782_rm,5000
WheelChair,D00821_rm,5000
WheelChair,D00846_rm,5000
