query_label,query_category,metric,weights_map,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
AquaticAnimal/m69_rm.obj,AquaticAnimal,manhattan+emd,neutral,AquaticAnimal,AquaticAnimal,Jet,AquaticAnimal,Humanoid,Humanoid,Humanoid,Jet,Jet,Gun,Jet,Jet,AquaticAnimal,Helicopter,Helicopter,Humanoid,AquaticAnimal,Humanoid,Humanoid,Jet,Jet,Jet,Bird,Jet,Insect,Jet,Skyscraper,Jet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m69_rm.obj,AquaticAnimal,manhattan+kullback-leibler,neutral,AquaticAnimal,AquaticAnimal,AquaticAnimal,Jet,AquaticAnimal,Jet,Humanoid,Jet,Humanoid,AquaticAnimal,Humanoid,Violin,Humanoid,Skyscraper,AquaticAnimal,Jet,Humanoid,Violin,AquaticAnimal,Jet,AquaticAnimal,AquaticAnimal,Insect,Jet,Spoon,Jet,AquaticAnimal,Guitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m69_rm.obj,AquaticAnimal,knn,neutral,AquaticAnimal,AquaticAnimal,AquaticAnimal,Humanoid,AquaticAnimal,Quadruped,Jet,Jet,Insect,AquaticAnimal,Violin,Gun,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Jet,Humanoid,Gun,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Skyscraper,Jet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,euclidean,neutral,Skyscraper,Fish,Humanoid,Fish,Fish,Humanoid,Fish,Fish,DeskPhone,Humanoid,Hand,Fish,Hand,Fish,Insect,Ship,Humanoid,Train,Humanoid,AquaticAnimal,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,cosine,neutral,Skyscraper,Fish,Humanoid,DeskPhone,Fish,Fish,Fish,Humanoid,Humanoid,Fish,Fish,Rocket,Fish,Ship,Bottle,Humanoid,Humanoid,Car,Ship,AquaticAnimal,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,manhattan,neutral,Skyscraper,Fish,Humanoid,Humanoid,Fish,Fish,DeskPhone,Fish,Fish,Fish,AquaticAnimal,Ship,Humanoid,Humanoid,Fish,Insect,Hand,Bottle,Humanoid,Hand,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,manhattan+chi-squared,neutral,Skyscraper,Fish,DeskPhone,Ship,Fish,Humanoid,Fish,Fish,Humanoid,Fish,Fish,Humanoid,Rocket,Car,Bottle,Humanoid,Fish,Fish,Humanoid,Bird,AquaticAnimal,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,manhattan+emd,neutral,Skyscraper,Fish,Humanoid,DeskPhone,Fish,Fish,AquaticAnimal,Fish,Humanoid,Humanoid,AquaticAnimal,Fish,Tool,Humanoid,Humanoid,Humanoid,Fish,Fish,Humanoid,Humanoid,Fish,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,manhattan+kullback-leibler,neutral,Skyscraper,DeskPhone,Fish,Ship,Fish,Humanoid,Humanoid,Rocket,Fish,Car,Bottle,AquaticAnimal,Tool,Fish,AquaticAnimal,Guitar,Fish,Fish,Fish,Fish,Fish,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m464_rm.obj,Apartment,knn,neutral,Skyscraper,Fish,Humanoid,Fish,Fish,Fish,Fish,Humanoid,Fish,Humanoid,DeskPhone,Hand,Humanoid,Ship,Hand,Fish,Humanoid,Insect,Fish,Bottle,Humanoid,Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,euclidean,neutral,AquaticAnimal,AquaticAnimal,Insect,Gun,Humanoid,AquaticAnimal,Humanoid,Jet,Humanoid,Jet,AquaticAnimal,Humanoid,Humanoid,Humanoid,Jet,Humanoid,Fish,Guitar,Humanoid,Violin,Humanoid,Humanoid,Spoon,Biplane,Humanoid,Humanoid,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,cosine,neutral,AquaticAnimal,AquaticAnimal,Humanoid,Gun,AquaticAnimal,Insect,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Humanoid,AquaticAnimal,Fish,Humanoid,Jet,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Jet,Spoon,Biplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,manhattan,neutral,AquaticAnimal,AquaticAnimal,Humanoid,Insect,Humanoid,Gun,AquaticAnimal,AquaticAnimal,Fish,Humanoid,Humanoid,Jet,Jet,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Jet,Humanoid,Biplane,Humanoid,Jet,Humanoid,Spoon,Humanoid,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,manhattan+chi-squared,neutral,AquaticAnimal,AquaticAnimal,Humanoid,Fish,Gun,Humanoid,AquaticAnimal,Jet,Humanoid,Insect,Humanoid,Humanoid,AquaticAnimal,Gun,Fish,Jet,Jet,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,AquaticAnimal,AquaticAnimal,Humanoid,Monoplane,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,manhattan+emd,neutral,Fish,Humanoid,Humanoid,Jet,Humanoid,Insect,Humanoid,Gun,AquaticAnimal,Spoon,Biplane,Humanoid,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Ship,Humanoid,Humanoid,Monoplane,AquaticAnimal,AquaticAnimal,Violin,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,manhattan+kullback-leibler,neutral,AquaticAnimal,Fish,Gun,Jet,Insect,AquaticAnimal,Humanoid,AquaticAnimal,Humanoid,Jet,Humanoid,AquaticAnimal,AquaticAnimal,Humanoid,Monoplane,AquaticAnimal,Humanoid,Fish,Humanoid,AquaticAnimal,Fish,Humanoid,Humanoid,AquaticAnimal,Jet,Gun,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m70_rm.obj,AquaticAnimal,knn,neutral,AquaticAnimal,Insect,Gun,AquaticAnimal,Humanoid,AquaticAnimal,Jet,AquaticAnimal,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Violin,Jet,Biplane,Humanoid,Jet,Humanoid,Guitar,Humanoid,Spoon,Humanoid,Humanoid,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,euclidean,neutral,Insect,AquaticAnimal,AquaticAnimal,AquaticAnimal,AquaticAnimal,Humanoid,Jet,Gun,AquaticAnimal,Humanoid,AquaticAnimal,Jet,Humanoid,Quadruped,Humanoid,Humanoid,Violin,Humanoid,Violin,Fish,Humanoid,Guitar,Humanoid,Humanoid,Humanoid,Humanoid,Jet,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,cosine,neutral,AquaticAnimal,Insect,AquaticAnimal,Jet,AquaticAnimal,AquaticAnimal,Humanoid,AquaticAnimal,Gun,AquaticAnimal,Jet,Humanoid,Humanoid,Violin,Humanoid,Fish,Humanoid,Quadruped,AquaticAnimal,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Violin,Humanoid,Guitar,Jet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,manhattan,neutral,Insect,AquaticAnimal,Humanoid,AquaticAnimal,AquaticAnimal,Jet,AquaticAnimal,AquaticAnimal,Jet,Gun,Humanoid,AquaticAnimal,Humanoid,Humanoid,AquaticAnimal,Humanoid,Jet,Humanoid,Fish,Jet,Quadruped,Ship,Humanoid,Gun,Humanoid,Violin,Guitar,Violin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,manhattan+chi-squared,neutral,AquaticAnimal,Insect,AquaticAnimal,Jet,Humanoid,AquaticAnimal,AquaticAnimal,Jet,Humanoid,AquaticAnimal,AquaticAnimal,Gun,Quadruped,Jet,Humanoid,Humanoid,AquaticAnimal,Gun,Fish,Ship,Jet,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Ship,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,manhattan+emd,neutral,AquaticAnimal,Jet,Jet,Jet,Humanoid,AquaticAnimal,Insect,Jet,AquaticAnimal,Humanoid,Humanoid,AquaticAnimal,Humanoid,Gun,AquaticAnimal,Biplane,AquaticAnimal,Jet,Jet,Humanoid,Jet,Guitar,AquaticAnimal,Helicopter,Violin,Bird,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,manhattan+kullback-leibler,neutral,AquaticAnimal,Insect,Jet,Humanoid,AquaticAnimal,AquaticAnimal,AquaticAnimal,AquaticAnimal,Jet,Jet,Humanoid,AquaticAnimal,Fish,Gun,Quadruped,Humanoid,Gun,Humanoid,Humanoid,Humanoid,Humanoid,Ship,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m72_rm.obj,AquaticAnimal,knn,neutral,AquaticAnimal,Insect,AquaticAnimal,AquaticAnimal,AquaticAnimal,Gun,Humanoid,AquaticAnimal,Jet,Humanoid,Jet,AquaticAnimal,Humanoid,Quadruped,Violin,Humanoid,Fish,Humanoid,Violin,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Jet,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,euclidean,neutral,Humanoid,Fish,Fish,Ship,DeskPhone,Fish,Fish,Humanoid,Fish,Insect,Apartment,Fish,Humanoid,Skyscraper,Humanoid,AquaticAnimal,DeskPhone,Humanoid,Quadruped,Humanoid,Humanoid,Fish,Humanoid,Car,Humanoid,Quadruped,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,cosine,neutral,Fish,Humanoid,Fish,Ship,AquaticAnimal,Fish,Fish,Fish,Humanoid,Fish,Fish,Humanoid,DeskPhone,Ship,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Apartment,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Fish,Insect,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,manhattan,neutral,Fish,Ship,Humanoid,Fish,Fish,Fish,Fish,Humanoid,DeskPhone,Fish,Apartment,AquaticAnimal,Fish,Humanoid,Skyscraper,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Ship,Humanoid,AquaticAnimal,Fish,Humanoid,AquaticAnimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,manhattan+chi-squared,neutral,Fish,Fish,Fish,AquaticAnimal,Humanoid,Humanoid,Fish,Humanoid,Fish,Humanoid,Ship,Humanoid,AquaticAnimal,Fish,Fish,Fish,Ship,Humanoid,Bird,Humanoid,AquaticAnimal,Humanoid,Hand,Apartment,Hand,Humanoid,Fish,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,manhattan+emd,neutral,DeskPhone,Fish,Humanoid,Humanoid,Humanoid,Fish,AquaticAnimal,Fish,Apartment,Fish,Fish,Humanoid,Skyscraper,Humanoid,Fish,Fish,Humanoid,AquaticAnimal,Fish,Humanoid,Ship,Humanoid,AquaticAnimal,Fish,Tool,Humanoid,Humanoid,Biplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,manhattan+kullback-leibler,neutral,Fish,Humanoid,AquaticAnimal,Humanoid,Ship,Fish,Fish,Fish,Fish,Hand,Humanoid,Humanoid,Fish,Fish,Humanoid,Humanoid,Train,Humanoid,Humanoid,Humanoid,Gun,Humanoid,Humanoid,Humanoid,Bus,Humanoid,Humanoid,Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m71_rm.obj,AquaticAnimal,knn,neutral,Humanoid,Ship,Fish,Fish,DeskPhone,Humanoid,Humanoid,Fish,Humanoid,Insect,Humanoid,Humanoid,Humanoid,Quadruped,Humanoid,DeskPhone,AquaticAnimal,Car,Fish,Humanoid,Humanoid,Fish,Humanoid,Fish,AquaticAnimal,Quadruped,Fish,Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,euclidean,neutral,Hand,Hand,Hand,Quadruped,Quadruped,Car,Humanoid,Quadruped,Truck,Quadruped,Quadruped,Quadruped,Motorcycle,Quadruped,Motorcycle,Quadruped,Fish,Quadruped,Quadruped,Motorcycle,Car,Car,Quadruped,Quadruped,Humanoid,Motorcycle,Motorcycle,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,cosine,neutral,Fish,Hand,Hand,Humanoid,Quadruped,Hand,Car,Hand,Hand,Quadruped,Quadruped,Truck,Train,Quadruped,Car,Quadruped,Car,NonWheelChair,Motorcycle,Quadruped,Car,Humanoid,Insect,Quadruped,Ship,Insect,Humanoid,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,manhattan,neutral,Hand,Hand,Quadruped,Car,Hand,Truck,Car,Quadruped,Motorcycle,Quadruped,Quadruped,Quadruped,Fish,Motorcycle,Humanoid,Car,Quadruped,Truck,Quadruped,Quadruped,Motorcycle,Train,Motorcycle,Quadruped,Quadruped,Car,Car,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,manhattan+chi-squared,neutral,Hand,Hand,Hand,Quadruped,Humanoid,Quadruped,Motorcycle,Quadruped,Quadruped,Fish,Motorcycle,Quadruped,Quadruped,Motorcycle,Car,Hand,Motorcycle,Motorcycle,Truck,Motorcycle,NonWheelChair,Car,Humanoid,Quadruped,TruckNonContainer,Hand,Hand,Insect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,manhattan+emd,neutral,Hand,Hand,Car,NonWheelChair,Humanoid,Insect,Humanoid,Truck,Quadruped,Quadruped,NonWheelChair,Bottle,Quadruped,Humanoid,Truck,Truck,Quadruped,Motorcycle,Hand,Truck,Ship,Humanoid,Quadruped,Car,Quadruped,Ship,Car,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,manhattan+kullback-leibler,neutral,Hand,Humanoid,Fish,Car,Quadruped,Motorcycle,Humanoid,Motorcycle,TruckNonContainer,Quadruped,Quadruped,Motorcycle,Truck,NonWheelChair,Truck,Insect,Truck,Truck,Humanoid,Motorcycle,MultiSeat,Train,Hand,Hand,Motorcycle,Motorcycle,Car,TruckNonContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m73_rm.obj,AquaticAnimal,knn,neutral,Hand,Hand,Hand,Quadruped,Quadruped,Quadruped,Car,Fish,Quadruped,Quadruped,Quadruped,Car,Humanoid,Humanoid,Quadruped,Quadruped,Motorcycle,Motorcycle,Car,Quadruped,Truck,Quadruped,Quadruped,Quadruped,Hand,NonWheelChair,Hand,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m59_rm.obj,AquaticAnimal,euclidean,neutral,Starship,Violin,Ship,Ship,Knife,Humanoid,Ship,Humanoid,AquaticAnimal,Rocket,AquaticAnimal,Gun,Ship,Jet,Humanoid,Humanoid,Humanoid,Tool,Ship,Skyscraper,Rocket,Humanoid,Humanoid,Rocket,Helicopter,AquaticAnimal,Gun,Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m59_rm.obj,AquaticAnimal,cosine,neutral,Starship,Ship,Violin,Humanoid,Knife,Ship,Humanoid,Ship,AquaticAnimal,AquaticAnimal,Gun,Ship,Humanoid,Jet,Ship,Humanoid,Humanoid,Ship,Humanoid,Ship,Ship,AquaticAnimal,Ship,Skyscraper,AquaticAnimal,Humanoid,Humanoid,Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
