query_label,query_category,metric,weights_map,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
Humanoid/m144_rm.obj,Humanoid,manhattan+chi-squared,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,TruckNonContainer,Gun,Ship,Fish,AquaticAnimal,Humanoid,Fish,Fish,Humanoid,Humanoid,Rocket,Humanoid,Fish,Fish,Ship,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Car,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Gun,Fish,Ship,Humanoid,Humanoid,Humanoid,AquaticAnimal,Car,Skyscraper,Humanoid,Gun,Guitar,Ship,Humanoid,Skyscraper,Humanoid,Bird,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Fish,DeskPhone,Violin,Fish,Fish,Humanoid,Biplane,Jet,Car,Humanoid,AquaticAnimal,Humanoid,Gun,Humanoid,Humanoid,Jet,Motorcycle,Ship,Fish,Gun,Gun,Tool,Violin,Train,AquaticAnimal,Skyscraper,Violin,AquaticAnimal,Humanoid,Ship,Violin,AquaticAnimal,Train,Truck,Jet,AquaticAnimal,Starship,Motorcycle,Humanoid,Humanoid,Humanoid,Motorcycle,AquaticAnimal,Fish,Insect,Gun,Humanoid,Skyscraper,Fish,Jet,Humanoid,Guitar,Humanoid,Fish,Humanoid,Skyscraper,AquaticAnimal,Apartment,Ship,Humanoid,Gun,Humanoid,Spoon,
Humanoid/m144_rm.obj,Humanoid,manhattan+emd,adjusted,Humanoid,Humanoid,AquaticAnimal,Humanoid,Fish,Fish,Fish,Humanoid,Rocket,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Fish,TruckNonContainer,AquaticAnimal,Humanoid,Ship,Fish,Humanoid,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Ship,AquaticAnimal,Humanoid,Jet,DeskPhone,Humanoid,Insect,Humanoid,Humanoid,Humanoid,Humanoid,Car,Humanoid,Skyscraper,Jet,Humanoid,Ship,Humanoid,Guitar,AquaticAnimal,Humanoid,Humanoid,Humanoid,AquaticAnimal,Fish,Gun,Violin,Gun,Humanoid,Ship,Humanoid,Humanoid,Guitar,Tool,Monoplane,AquaticAnimal,Humanoid,Humanoid,Jet,Gun,Biplane,Humanoid,Humanoid,AquaticAnimal,Spoon,Fish,Bird,AquaticAnimal,Insect,Violin,Biplane,Humanoid,Jet,Humanoid,Humanoid,Humanoid,Skyscraper,Humanoid,Ship,Humanoid,Humanoid,Skyscraper,Jet,Humanoid,Jet,Jet,Violin,AquaticAnimal,Helicopter,Fish,Fish,Humanoid,Helicopter,AquaticAnimal,Humanoid,AquaticAnimal,Gun,Starship,Jet,Helicopter,Fish,Humanoid,Jet,Bird,Jet,Helicopter,Fish,Helicopter,Starship,Humanoid,Violin,Jet,Bird,Jet,Gun,Bird,Humanoid,Helicopter,Biplane,AquaticAnimal,Jet,Humanoid,Jet,Bird,
Humanoid/m144_rm.obj,Humanoid,manhattan+kullback-leibler,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Gun,Humanoid,Humanoid,Humanoid,Humanoid,Ship,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,TruckNonContainer,Humanoid,Humanoid,Humanoid,Ship,AquaticAnimal,Humanoid,Gun,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Ship,Humanoid,Car,Humanoid,Humanoid,Skyscraper,Humanoid,Fish,Fish,Fish,Humanoid,Humanoid,Fish,Skyscraper,AquaticAnimal,Jet,Car,Humanoid,Train,AquaticAnimal,Gun,AquaticAnimal,Humanoid,Gun,Truck,Bird,Humanoid,AquaticAnimal,Humanoid,Starship,Fish,Motorcycle,Skyscraper,Motorcycle,Humanoid,Insect,Ship,Fish,Humanoid,Jet,Humanoid,Humanoid,Humanoid,AquaticAnimal,Train,Ship,Jet,AquaticAnimal,Gun,Violin,AquaticAnimal,Bird,Jet,Train,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Apartment,Motorcycle,Rocket,Skyscraper,Train,Humanoid,AquaticAnimal,Humanoid,Monoplane,Humanoid,PlantIndoors,Humanoid,Humanoid,Skyscraper,Humanoid,Skyscraper,Humanoid,Tool,Violin,Humanoid,Ship,Fish,Quadruped,Jet,Jet,Helicopter,Jet,Jet,Fish,Truck,Truck,PlantIndoors,Truck,Humanoid,Humanoid,
Humanoid/m144_rm.obj,Humanoid,knn,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humanoid/m143_rm.obj,Humanoid,euclidean,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Fish,Humanoid,Fish,Fish,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Gun,Humanoid,AquaticAnimal,Humanoid,Humanoid,Rocket,AquaticAnimal,Fish,Humanoid,Humanoid,Humanoid,Humanoid,DeskPhone,Car,Tool,Humanoid,Humanoid,Humanoid,Car,Humanoid,Ship,Humanoid,Humanoid,Humanoid,Fish,TruckNonContainer,Quadruped,Humanoid,Skyscraper,Humanoid,Fish,Humanoid,DeskPhone,Humanoid,Humanoid,Ship,Gun,Gun,Humanoid,Humanoid,Humanoid,Bird,Car,Fish,Humanoid,Humanoid,Fish,Skyscraper,Violin,Humanoid,Skyscraper,Jet,Humanoid,Guitar,Skyscraper,Humanoid,Ship,Humanoid,Jet,Jet,Humanoid,AquaticAnimal,Humanoid,Humanoid,Gun,Gun,Biplane,Humanoid,Quadruped,Ship,Fish,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Jet,Humanoid,Jet,AquaticAnimal,Jet,Jet,Humanoid,Bird,Humanoid,Ship,Humanoid,Quadruped,AquaticAnimal,Humanoid,Fish,Jet,Train,Motorcycle,Ship,Humanoid,Jet,Biplane,Guitar,Gun,Train,Jet,Jet,Motorcycle,Motorcycle,Motorcycle,Jet,Humanoid,Humanoid,Cellphone,Humanoid,AquaticAnimal,Musical_Instrument,Humanoid,Jet,Jet,Skyscraper,Humanoid,Jet,Fish,Biplane,Humanoid,Humanoid,
Humanoid/m143_rm.obj,Humanoid,euclidean_flat,adjusted,Fish,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Fish,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,AquaticAnimal,Gun,Humanoid,Rocket,AquaticAnimal,Fish,Car,DeskPhone,Humanoid,Humanoid,Ship,Humanoid,Tool,Humanoid,Fish,Humanoid,Humanoid,Car,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Ship,TruckNonContainer,Fish,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Car,Humanoid,Fish,Quadruped,Humanoid,Bird,Skyscraper,Humanoid,Humanoid,Humanoid,Jet,Humanoid,DeskPhone,Jet,Humanoid,Fish,Humanoid,Jet,Jet,Humanoid,Gun,Humanoid,Violin,Ship,Humanoid,Quadruped,Gun,Humanoid,Humanoid,Jet,Jet,Skyscraper,Humanoid,AquaticAnimal,Skyscraper,Fish,Gun,AquaticAnimal,Fish,Skyscraper,Humanoid,Humanoid,Humanoid,Guitar,Jet,Humanoid,Gun,Fish,Humanoid,Humanoid,Humanoid,Jet,Jet,Jet,Jet,Humanoid,Biplane,Jet,Jet,Jet,Humanoid,Guitar,Humanoid,Biplane,Helicopter,Jet,Jet,Helicopter,Ship,Humanoid,Humanoid,Ship,Jet,Humanoid,Gun,AquaticAnimal,Quadruped,Insect,Jet,Jet,Ship,Biplane,Musical_Instrument,Humanoid,Humanoid,Fish,Humanoid,Cellphone,
Humanoid/m143_rm.obj,Humanoid,manhattan,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Fish,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Rocket,AquaticAnimal,AquaticAnimal,Humanoid,Fish,Gun,Humanoid,AquaticAnimal,Humanoid,Humanoid,Humanoid,DeskPhone,Humanoid,Humanoid,Ship,Humanoid,Tool,Humanoid,Humanoid,Humanoid,Car,Fish,Car,TruckNonContainer,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Bird,Humanoid,Humanoid,Skyscraper,Humanoid,Humanoid,Humanoid,Ship,Humanoid,Fish,Fish,Humanoid,Skyscraper,Fish,Quadruped,AquaticAnimal,Humanoid,Fish,Humanoid,Humanoid,Ship,Humanoid,Car,Humanoid,Skyscraper,Humanoid,AquaticAnimal,Ship,Gun,Humanoid,Gun,Fish,Humanoid,Guitar,Guitar,Skyscraper,Humanoid,Humanoid,Humanoid,Humanoid,Biplane,DeskPhone,Jet,Gun,Jet,Humanoid,Humanoid,Jet,Motorcycle,Violin,Jet,Motorcycle,Jet,Humanoid,AquaticAnimal,Quadruped,Jet,Gun,Violin,Fish,Humanoid,AquaticAnimal,AquaticAnimal,Humanoid,Train,Humanoid,Ship,Ship,Fish,Train,Humanoid,Jet,Gun,Jet,Humanoid,Starship,Motorcycle,Insect,Musical_Instrument,Motorcycle,Apartment,Biplane,Jet,Jet,Cellphone,Biplane,Skyscraper,Ship,Quadruped,Bird,Humanoid,PlantIndoors,Jet,Humanoid,Fish,
Humanoid/m143_rm.obj,Humanoid,manhattan+chi-squared,adjusted,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Gun,Humanoid,AquaticAnimal,Fish,AquaticAnimal,Rocket,Fish,Humanoid,Humanoid,Fish,Humanoid,TruckNonContainer,DeskPhone,Humanoid,Ship,AquaticAnimal,Humanoid,Humanoid,Humanoid,Humanoid,Car,Fish,Fish,Skyscraper,Humanoid,Humanoid,Humanoid,Tool,Skyscraper,Ship,Humanoid,Ship,Car,Fish,Humanoid,Bird,Humanoid,Humanoid,Violin,Guitar,Humanoid,Humanoid,Ship,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Humanoid,AquaticAnimal,Jet,AquaticAnimal,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Car,Humanoid,Fish,AquaticAnimal,Jet,Fish,AquaticAnimal,Humanoid,Humanoid,Gun,Quadruped,Jet,Violin,Humanoid,Humanoid,Guitar,AquaticAnimal,Apartment,Gun,Humanoid,Ship,Humanoid,Violin,Gun,Skyscraper,Humanoid,Humanoid,Fish,Train,Jet,Humanoid,Humanoid,Skyscraper,Starship,Humanoid,AquaticAnimal,Humanoid,Motorcycle,Gun,Insect,Motorcycle,Humanoid,Gun,Fish,Quadruped,Ship,Bird,Jet,Humanoid,Jet,Skyscraper,Violin,Gun,Train,Jet,Humanoid,Ship,Jet,Motorcycle,Humanoid,Cellphone,Gun,Musical_Instrument,Humanoid,
Humanoid/m143_rm.obj,Humanoid,manhattan+emd,adjusted,Humanoid,Fish,Humanoid,Humanoid,Humanoid,Fish,Fish,Rocket,AquaticAnimal,DeskPhone,AquaticAnimal,Fish,Humanoid,Humanoid,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Tool,AquaticAnimal,Humanoid,Humanoid,Humanoid,Ship,Fish,Humanoid,Humanoid,Fish,Humanoid,Humanoid,TruckNonContainer,Humanoid,Gun,Humanoid,Car,Humanoid,Jet,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Ship,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Ship,Fish,Fish,Humanoid,Humanoid,Jet,Fish,AquaticAnimal,Insect,AquaticAnimal,Jet,Humanoid,Humanoid,Humanoid,Apartment,Humanoid,Humanoid,Jet,Humanoid,Humanoid,Ship,Jet,Skyscraper,Jet,Humanoid,Humanoid,Humanoid,Humanoid,Starship,Humanoid,Bird,Cellphone,Skyscraper,Jet,Fish,Insect,Biplane,Guitar,Guitar,Humanoid,Jet,Fish,Humanoid,Humanoid,Quadruped,Violin,Jet,Starship,Jet,Jet,Jet,Jet,Jet,Ship,Jet,Humanoid,Gun,Humanoid,Bird,Bird,Jet,Biplane,Ship,AquaticAnimal,Humanoid,Spoon,Humanoid,Humanoid,Humanoid,Monoplane,Helicopter,Humanoid,Humanoid,Jet,Starship,Quadruped,Fish,Fish,AquaticAnimal,Biplane,Gun,Helicopter,AquaticAnimal,Gun,Jet,Humanoid,AquaticAnimal,Humanoid,Quadruped,Biplane,Bottle,Jet,
Humanoid/m143_rm.obj,Humanoid,manhattan+kullback-leibler,adjusted,Fish,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Fish,Fish,AquaticAnimal,Fish,AquaticAnimal,Fish,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Fish,Fish,Humanoid,Skyscraper,AquaticAnimal,Humanoid,Bird,Skyscraper,Humanoid,Car,TruckNonContainer,Humanoid,Fish,Humanoid,Humanoid,Fish,Ship,Rocket,AquaticAnimal,Humanoid,AquaticAnimal,Humanoid,Fish,Humanoid,AquaticAnimal,Violin,Humanoid,AquaticAnimal,Humanoid,Violin,Car,Humanoid,Fish,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Jet,AquaticAnimal,Humanoid,Humanoid,Tool,Jet,Insect,DeskPhone,Humanoid,Apartment,Bird,Humanoid,Ship,AquaticAnimal,Ship,Humanoid,Skyscraper,Gun,Humanoid,Gun,Jet,Quadruped,Humanoid,Rocket,Humanoid,AquaticAnimal,Humanoid,AquaticAnimal,Jet,BuildingNonResidential,Ship,Humanoid,Skyscraper,Humanoid,Car,Skyscraper,Fish,AquaticAnimal,Humanoid,Humanoid,PlantIndoors,Quadruped,Humanoid,Starship,Cellphone,Humanoid,Humanoid,Humanoid,Gun,Jet,Humanoid,AquaticAnimal,Humanoid,Humanoid,Jet,Insect,Humanoid,Humanoid,Jet,Fish,Humanoid,Humanoid,Violin,Humanoid,Jet,Humanoid,Jet,AquaticAnimal,Guitar,Jet,Bird,Ship,Cellphone,Jet,Ship,PlantWildNonTree,Jet,Quadruped,DeskPhone,Cellphone,Fish,Gun,Gun,AircraftBuoyant,Gun,Humanoid,
Humanoid/m143_rm.obj,Humanoid,knn,adjusted,Fish,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Humanoid,Fish,Humanoid,Humanoid,AquaticAnimal,Humanoid,Humanoid,Fish,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humanoid/m145_rm.obj,Humanoid,euclidean,adjusted,Humanoid,Humanoid,Humanoid,Car,Humanoid,Humanoid,Gun,Gun,Humanoid,Car,MultiSeat,Quadruped,Biplane,Fish,Gun,Car,Jet,Humanoid,Starship,Humanoid,Jet,Car,Gun,Humanoid,Biplane,Train,Humanoid,Jet,Humanoid,Monoplane,Humanoid,Humanoid,Starship,Biplane,Jet,Humanoid,Humanoid,Starship,Quadruped,Humanoid,AquaticAnimal,Fish,Gun,Humanoid,Humanoid,Car,Insect,DeskPhone,Biplane,Biplane,Ship,Humanoid,Humanoid,Tool,Jet,Humanoid,Ship,Humanoid,Gun,DeskPhone,Humanoid,Quadruped,Fish,Jet,Quadruped,Starship,Gun,Jet,Humanoid,Jet,AquaticAnimal,Biplane,Humanoid,Humanoid,Jet,Motorcycle,Fish,Humanoid,Gun,Rocket,Humanoid,Starship,Monoplane,Fish,Humanoid,Humanoid,Jet,DeskPhone,Jet,Motorcycle,Hand,Humanoid,Fish,Train,Hand,Humanoid,Cellphone,Train,Humanoid,DeskPhone,Gun,Jet,Jet,Starship,Hand,Apartment,Helicopter,BuildingNonResidential,Humanoid,Skyscraper,Humanoid,Fish,Humanoid,Jet,Humanoid,Tool,Cellphone,Ship,Humanoid,Fish,Hand,Quadruped,Truck,Skyscraper,Cellphone,Humanoid,Motorcycle,Train,Train,Ship,AquaticAnimal,AquaticAnimal,Guitar,Jet,Train,Jet,DeskPhone,Jet,Humanoid,Truck,Humanoid,
Humanoid/m145_rm.obj,Humanoid,euclidean_flat,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Car,Gun,Humanoid,Gun,Humanoid,Fish,Biplane,Starship,Gun,Humanoid,Humanoid,Humanoid,Jet,Starship,Starship,Humanoid,Humanoid,Quadruped,Humanoid,Biplane,Biplane,Gun,Jet,Humanoid,Jet,Jet,Humanoid,Humanoid,Car,AquaticAnimal,MultiSeat,Train,Humanoid,Monoplane,Humanoid,Humanoid,Humanoid,Biplane,Car,Gun,Biplane,Humanoid,Fish,Humanoid,Humanoid,Insect,Fish,Motorcycle,Humanoid,Humanoid,Gun,Starship,Ship,Jet,Jet,DeskPhone,Humanoid,Monoplane,Jet,Quadruped,Fish,Quadruped,Tool,AquaticAnimal,Humanoid,Gun,Car,Hand,Humanoid,Fish,Humanoid,Jet,Quadruped,Humanoid,Gun,Jet,Jet,Fish,DeskPhone,Humanoid,Humanoid,Hand,Humanoid,Biplane,Car,Humanoid,Humanoid,Helicopter,Ship,Jet,Starship,Gun,AquaticAnimal,Hand,Ship,Humanoid,BuildingNonResidential,Humanoid,Humanoid,Humanoid,Hand,Humanoid,AquaticAnimal,Motorcycle,Starship,Humanoid,Jet,Humanoid,Cellphone,Jet,DeskPhone,Jet,DeskPhone,Humanoid,Humanoid,Jet,Bus,Fish,BuildingNonResidential,Humanoid,Jet,Gun,Jet,Fish,Fish,Ship,Cellphone,Fish,Humanoid,Jet,Apartment,Quadruped,Fish,Train,Helicopter,Humanoid,Skyscraper,
Humanoid/m145_rm.obj,Humanoid,manhattan,adjusted,Humanoid,Humanoid,Humanoid,Car,Humanoid,Humanoid,Humanoid,Gun,Gun,Biplane,MultiSeat,Gun,Car,Humanoid,Quadruped,Fish,Humanoid,Humanoid,Humanoid,Starship,Car,Humanoid,Gun,Train,Humanoid,Car,Humanoid,Jet,Biplane,Starship,Humanoid,Biplane,Fish,Starship,Jet,Humanoid,Jet,Motorcycle,Jet,Humanoid,Gun,Monoplane,Gun,AquaticAnimal,Jet,Car,Humanoid,Humanoid,Tool,Humanoid,Starship,Biplane,Humanoid,Humanoid,Jet,Humanoid,Humanoid,Biplane,Insect,Jet,Jet,Humanoid,Humanoid,Gun,DeskPhone,Ship,Starship,Jet,Humanoid,Humanoid,Gun,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Ship,Humanoid,Motorcycle,Gun,Jet,Hand,Biplane,Jet,Hand,Skyscraper,Apartment,Quadruped,Cellphone,Motorcycle,Fish,Motorcycle,Hand,BuildingNonResidential,Motorcycle,AquaticAnimal,Quadruped,Quadruped,Fish,Fish,Rocket,Jet,Jet,Ship,Motorcycle,Humanoid,Humanoid,Train,Humanoid,Insect,Monoplane,Humanoid,Starship,Gun,Gun,DeskPhone,Skyscraper,Hand,Humanoid,Cellphone,Fish,Train,Humanoid,Jet,Humanoid,Helicopter,Cellphone,DeskPhone,Jet,Motorcycle,Jet,Train,Truck,Humanoid,Humanoid,Humanoid,Quadruped,Jet,Humanoid,DeskPhone,Train,
Humanoid/m145_rm.obj,Humanoid,manhattan+chi-squared,adjusted,Humanoid,Humanoid,Humanoid,Humanoid,Car,Humanoid,Humanoid,Gun,Humanoid,Gun,Humanoid,Humanoid,Fish,Humanoid,Biplane,Humanoid,Starship,Humanoid,Biplane,Humanoid,Gun,Humanoid,Gun,Gun,Car,Starship,Quadruped,Car,Humanoid,Jet,Starship,Car,MultiSeat,Jet,Jet,Humanoid,Jet,Humanoid,Humanoid,Gun,Gun,Jet,Monoplane,Humanoid,Humanoid,Humanoid,Humanoid,Tool,Humanoid,Fish,Gun,Car,Starship,Motorcycle,Gun,Jet,Motorcycle,Humanoid,Train,Humanoid,Biplane,Fish,Gun,Humanoid,Humanoid,Quadruped,Humanoid,Hand,Fish,Jet,Humanoid,Jet,Biplane,BuildingNonResidential,Jet,Jet,Gun,Humanoid,Monoplane,Quadruped,DeskPhone,Jet,Jet,Hand,Biplane,Jet,Humanoid,AquaticAnimal,Starship,Humanoid,Humanoid,Humanoid,Fish,Jet,Jet,Insect,Jet,AquaticAnimal,Starship,Jet,Humanoid,Humanoid,Humanoid,Humanoid,Jet,Apartment,Hand,Helicopter,Skyscraper,Car,Humanoid,Rocket,Starship,Humanoid,Jet,Humanoid,Humanoid,Fish,Hand,Quadruped,Helicopter,Jet,DeskPhone,Motorcycle,DeskPhone,Humanoid,Jet,Jet,Bird,Monoplane,Jet,Motorcycle,Humanoid,Bicycle,Helicopter,Jet,Motorcycle,Motorcycle,AquaticAnimal,Bicycle,Jet,
Humanoid/m145_rm.obj,Humanoid,manhattan+emd,adjusted,Humanoid,Humanoid,Car,Starship,Humanoid,Starship,Biplane,Starship,Humanoid,Biplane,Starship,Car,Humanoid,Biplane,Motorcycle,Jet,Jet,Train,Jet,Humanoid,Jet,Humanoid,Humanoid,Jet,Monoplane,MultiSeat,Car,Biplane,Gun,Jet,Humanoid,Humanoid,Biplane,BuildingNonResidential,Starship,Monoplane,Humanoid,Cellphone,Humanoid,Humanoid,Ship,Quadruped,Gun,Jet,Bird,Helicopter,Jet,Humanoid,Starship,Gun,Jet,Humanoid,Humanoid,Gun,Humanoid,Fish,Motorcycle,Ship,Humanoid,Bus,Jet,Bird,Humanoid,Humanoid,Humanoid,Biplane,Humanoid,Quadruped,Helicopter,Motorcycle,Skyscraper,Motorcycle,Jet,Hand,Cellphone,Humanoid,Humanoid,Cellphone,Humanoid,Hand,Starship,Gun,Gun,Jet,Hand,Jet,Gun,NonWheelChair,Tool,Jet,Bird,Bicycle,Jet,Jet,Hand,Cellphone,Humanoid,Humanoid,Gun,AquaticAnimal,Car,Humanoid,Humanoid,Humanoid,Motorcycle,Jet,Humanoid,Ship,Bicycle,Gun,Jet,Humanoid,Jet,Humanoid,Train,Jet,Train,Jet,Humanoid,Jet,Fish,Ship,Biplane,Jet,Jet,Train,Jet,Gun,DeskPhone,Humanoid,Quadruped,Motorcycle,Fish,Gun,Starship,Jet,AquaticAnimal,Jet,Jet,Ship,Humanoid,
